STATION,STATION_NAME,DATE,HPCP
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500828 17:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500829 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500829 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500829 17:00,0.07
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500829 21:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500829 22:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500829 23:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500830 00:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500830 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500830 19:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500830 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500901 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500902 00:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500902 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500903 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500903 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500903 21:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500906 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500911 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500911 02:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500911 03:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500911 04:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500912 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500912 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500912 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500922 01:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500925 07:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500927 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500927 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500927 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500927 21:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500927 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500927 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500928 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500928 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500928 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500928 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500928 05:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500928 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500928 07:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500928 10:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19500928 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501001 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501001 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501009 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501009 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501009 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501009 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501009 21:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501009 22:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501009 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501010 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501010 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501010 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501010 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501010 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501011 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501011 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501011 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501011 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501011 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501012 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501012 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501012 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501012 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501015 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501015 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501016 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501016 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501016 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501016 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501017 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501017 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501017 21:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501017 22:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501017 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501018 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501021 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501021 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501021 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501021 08:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501021 09:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501021 10:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501021 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501021 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501022 03:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501026 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501026 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501026 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501026 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501026 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501028 10:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501029 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501030 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501030 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501031 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501101 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501101 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501103 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501103 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501106 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501106 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501106 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501106 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501106 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501106 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501106 10:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501106 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501106 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501106 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501106 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501112 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501112 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501112 22:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501112 23:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 00:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 01:00,0.06
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 02:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 03:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 04:00,0.10
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 05:00,0.08
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 06:00,0.07
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 07:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 08:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 09:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 10:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501113 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501121 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501121 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501121 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501127 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501127 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501127 16:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501127 17:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501127 18:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501127 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501127 20:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501129 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501129 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501129 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501130 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501130 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501130 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501130 17:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501130 18:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501130 19:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501130 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501130 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501130 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501201 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501201 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501203 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501203 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501203 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501204 01:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501204 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501204 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501204 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501204 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501204 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501205 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501205 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501205 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501205 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501205 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501205 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501206 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501206 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501206 23:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501207 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501207 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501207 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501207 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501207 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501207 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501207 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501211 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501213 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501213 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501213 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501213 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501213 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501227 01:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501227 02:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501227 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501229 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19501229 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510101 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510102 00:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510106 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510106 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510106 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510106 16:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510106 17:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510106 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510106 19:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510106 20:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510106 22:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510106 23:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 00:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 01:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 02:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 04:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 05:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 06:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 07:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 10:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 11:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510107 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510109 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510109 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510109 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510111 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510111 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510111 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510112 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510112 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510112 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510112 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510112 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510112 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510113 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510201 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510201 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510210 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510210 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510210 22:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510210 23:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510211 00:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510211 01:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510211 02:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510211 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510211 05:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510211 06:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510211 07:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510212 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 05:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 06:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 07:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 10:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 13:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 17:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 18:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 22:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510214 23:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510215 00:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510215 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510215 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510215 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510217 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510217 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510217 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510218 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510218 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510218 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510223 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510223 03:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510223 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510226 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510226 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510226 06:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510226 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510226 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510227 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510228 04:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510228 05:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510228 06:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510228 07:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510228 08:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510228 09:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510301 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510301 13:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510320 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510320 13:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510320 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510320 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510320 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510321 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510321 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510321 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510321 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510321 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510321 07:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510321 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510321 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510321 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510322 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510322 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510324 01:00,999.99
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19510324 13:00,999.99
