Time,precip_mm_ERA5_4km,JUNEAU AIRPORT,month
1972-01-11,0.000,0.254,Jan
1972-01-12,0.000,0.254,Jan
1972-01-13,0.000,1.016,Jan
1972-01-14,0.000,22.860,Jan
1972-01-15,0.000,8.382,Jan
1972-01-16,0.000,5.080,Jan
1972-01-17,0.000,0.254,Jan
1972-01-18,0.000,0.000,Jan
1972-01-19,0.000,0.000,Jan
1972-01-20,0.000,0.000,Jan
1972-01-21,0.000,0.000,Jan
1972-01-22,0.000,0.000,Jan
1972-01-23,0.000,0.000,Jan
1972-01-24,0.000,0.000,Jan
1972-01-25,0.000,0.000,Jan
1972-01-26,0.000,0.000,Jan
1972-01-27,0.000,0.000,Jan
1972-01-28,0.000,0.254,Jan
1972-01-29,0.000,1.270,Jan
1972-01-30,0.000,0.254,Jan
1972-01-31,0.000,0.254,Jan
1972-02-01,0.000,0.254,Feb
1972-02-02,0.000,2.794,Feb
1972-02-03,0.000,0.000,Feb
1972-02-04,0.000,0.000,Feb
1972-02-05,0.000,0.508,Feb
1972-02-06,0.000,11.176,Feb
1972-02-07,0.000,11.938,Feb
1972-02-08,0.000,7.620,Feb
1972-02-09,0.000,10.922,Feb
1972-02-10,0.000,0.000,Feb
1972-02-11,0.000,1.524,Feb
1972-02-12,0.000,5.842,Feb
1972-02-13,0.000,0.508,Feb
1972-02-14,0.000,1.270,Feb
1972-02-15,0.000,5.334,Feb
1972-02-16,0.000,1.270,Feb
1972-02-17,0.000,8.128,Feb
1972-02-18,0.000,0.254,Feb
1972-02-19,0.000,0.254,Feb
1972-02-20,0.000,0.254,Feb
1972-02-21,0.000,0.000,Feb
1972-02-22,0.000,0.000,Feb
1972-02-23,0.000,0.000,Feb
1972-02-24,0.000,0.254,Feb
1972-02-25,0.000,0.000,Feb
1972-02-26,0.000,0.000,Feb
1972-02-27,0.000,0.000,Feb
1972-02-28,0.000,0.000,Feb
1972-02-29,0.000,0.000,Feb
1972-03-01,0.000,0.000,Mar
1972-03-02,0.000,0.000,Mar
1972-03-03,0.000,0.000,Mar
1972-03-04,0.000,3.556,Mar
1972-03-05,0.000,0.254,Mar
1972-03-06,0.000,0.254,Mar
1972-03-07,0.000,0.000,Mar
1972-03-08,0.000,3.302,Mar
1972-03-09,0.000,12.192,Mar
1972-03-10,0.000,17.526,Mar
1972-03-11,0.000,2.540,Mar
1972-03-12,0.000,3.556,Mar
1972-03-13,0.000,13.716,Mar
1972-03-14,0.000,5.842,Mar
1972-03-15,0.000,9.144,Mar
1972-03-16,0.000,1.016,Mar
1972-03-17,0.000,4.572,Mar
1972-03-18,0.000,2.794,Mar
1972-03-19,0.000,4.572,Mar
1972-03-20,0.000,0.254,Mar
1972-03-21,0.000,0.000,Mar
1972-03-22,0.000,0.254,Mar
1972-03-23,0.000,0.000,Mar
1972-03-24,0.000,0.000,Mar
1972-03-25,0.000,0.254,Mar
1972-03-26,0.000,0.508,Mar
1972-03-27,0.000,0.254,Mar
1972-03-28,0.000,0.254,Mar
1972-03-29,0.000,12.446,Mar
1972-03-30,0.000,8.128,Mar
1972-03-31,0.000,0.254,Mar
1972-04-01,0.000,0.000,Apr
1972-04-02,0.000,0.000,Apr
1972-04-03,0.000,0.254,Apr
1972-04-04,0.000,0.254,Apr
1972-04-05,0.000,0.000,Apr
1972-04-06,0.000,0.508,Apr
1972-04-07,0.000,0.254,Apr
1972-04-08,0.000,0.000,Apr
1972-04-09,0.000,0.000,Apr
1972-04-10,0.000,0.254,Apr
1972-04-11,0.000,0.000,Apr
1972-04-12,0.000,0.508,Apr
1972-04-13,0.000,2.032,Apr
1972-04-14,0.000,1.016,Apr
1972-04-15,0.000,1.524,Apr
1972-04-16,0.000,0.762,Apr
1972-04-17,0.000,3.556,Apr
1972-04-18,0.000,27.686,Apr
1972-04-19,0.000,0.254,Apr
1972-04-20,0.000,1.016,Apr
1972-04-21,0.000,0.254,Apr
1972-04-22,0.000,0.254,Apr
1972-04-23,0.000,0.254,Apr
1972-04-24,0.000,2.794,Apr
1972-04-25,0.000,8.636,Apr
1972-04-26,0.000,19.558,Apr
1972-04-27,0.000,18.034,Apr
1972-04-28,0.000,2.286,Apr
1972-04-29,0.000,1.524,Apr
1972-04-30,0.000,0.254,Apr
1972-05-01,0.000,0.000,May
1972-05-02,0.000,1.016,May
1972-05-03,0.000,0.254,May
1972-05-04,0.000,0.000,May
1972-05-05,0.000,0.000,May
1972-05-06,0.000,0.000,May
1972-05-07,0.000,0.000,May
1972-05-08,0.000,0.000,May
1972-05-09,0.000,0.254,May
1972-05-10,0.000,6.604,May
1972-05-11,0.000,2.032,May
1972-05-12,0.000,1.270,May
1972-05-13,0.000,2.032,May
1972-05-14,0.000,1.270,May
1972-05-15,0.000,8.636,May
1972-05-16,0.000,1.778,May
1972-05-17,0.000,0.254,May
1972-05-18,0.000,6.350,May
1972-05-19,0.000,28.956,May
1972-05-20,0.000,19.304,May
1972-05-21,0.000,0.254,May
1972-05-22,0.000,1.524,May
1972-05-23,0.000,0.254,May
1972-05-24,0.000,0.000,May
1972-05-25,0.000,0.762,May
1972-05-26,0.000,2.540,May
1972-05-27,0.000,1.016,May
1972-05-28,0.000,1.524,May
1972-05-29,0.000,0.254,May
1972-05-30,0.000,7.874,May
1972-05-31,0.000,7.874,May
1972-06-01,0.000,0.762,Jun
1972-06-02,0.000,0.508,Jun
1972-06-03,0.000,2.286,Jun
1972-06-04,0.000,0.254,Jun
1972-06-05,0.000,6.350,Jun
1972-06-06,0.000,2.794,Jun
1972-06-07,0.000,0.254,Jun
1972-06-08,0.000,0.254,Jun
1972-06-09,0.000,3.302,Jun
1972-06-10,0.000,0.000,Jun
1972-06-11,0.000,0.254,Jun
1972-06-12,0.000,0.000,Jun
1972-06-13,0.000,0.000,Jun
1972-06-14,0.000,0.000,Jun
1972-06-15,0.000,6.858,Jun
1972-06-16,0.000,5.842,Jun
1972-06-17,0.000,5.334,Jun
1972-06-18,0.000,0.254,Jun
1972-06-19,0.000,0.254,Jun
1972-06-20,0.000,0.000,Jun
1972-06-21,0.000,0.000,Jun
1972-06-22,0.000,0.000,Jun
1972-06-23,0.000,0.254,Jun
1972-06-24,0.000,4.572,Jun
1972-06-25,0.000,0.762,Jun
1972-06-26,0.000,0.254,Jun
1972-06-27,0.000,25.654,Jun
1972-06-28,0.000,16.256,Jun
1972-06-29,0.000,18.542,Jun
1972-06-30,0.000,0.762,Jun
1972-07-01,0.000,0.254,Jul
1972-07-02,0.000,0.000,Jul
1972-07-03,0.000,0.000,Jul
1972-07-04,0.000,0.000,Jul
1972-07-05,0.000,0.000,Jul
1972-07-06,0.000,0.000,Jul
1972-07-07,0.000,0.000,Jul
1972-07-08,0.000,0.000,Jul
1972-07-09,0.000,0.254,Jul
1972-07-10,0.000,0.000,Jul
1972-07-11,0.000,0.000,Jul
1972-07-12,0.000,0.254,Jul
1972-07-13,0.000,6.858,Jul
1972-07-14,0.000,6.858,Jul
1972-07-15,0.000,1.524,Jul
1972-07-16,0.000,7.874,Jul
1972-07-17,0.000,3.048,Jul
1972-07-18,0.000,0.000,Jul
1972-07-19,0.000,0.000,Jul
1972-07-20,0.000,0.000,Jul
1972-07-21,0.000,0.000,Jul
1972-07-22,0.000,0.000,Jul
1972-07-23,0.000,0.000,Jul
1972-07-24,0.000,0.000,Jul
1972-07-25,0.000,0.254,Jul
1972-07-26,0.000,1.270,Jul
1972-07-27,0.000,0.762,Jul
1972-07-28,0.000,0.762,Jul
1972-07-29,0.000,0.254,Jul
1972-07-30,0.000,0.000,Jul
1972-07-31,0.000,0.000,Jul
1972-08-01,0.000,0.000,Aug
1972-08-02,0.000,6.604,Aug
1972-08-03,0.000,26.416,Aug
1972-08-04,0.000,41.148,Aug
1972-08-05,0.000,12.700,Aug
1972-08-06,0.000,2.794,Aug
1972-08-07,0.000,6.350,Aug
1972-08-08,0.000,6.350,Aug
1972-08-09,0.000,7.874,Aug
1972-08-10,0.000,0.254,Aug
1972-08-11,0.000,0.000,Aug
1972-08-12,0.000,0.000,Aug
1972-08-13,0.000,1.524,Aug
1972-08-14,0.000,13.716,Aug
1972-08-15,0.000,2.794,Aug
1972-08-16,0.000,9.652,Aug
1972-08-17,0.000,0.254,Aug
1972-08-18,0.000,0.000,Aug
1972-08-19,0.000,0.000,Aug
1972-08-20,0.000,0.000,Aug
1972-08-21,0.000,0.000,Aug
1972-08-22,0.000,11.684,Aug
1972-08-23,0.000,12.954,Aug
1972-08-24,0.000,11.176,Aug
1972-08-25,0.000,7.112,Aug
1972-08-26,0.000,9.906,Aug
1972-08-27,0.000,1.016,Aug
1972-08-28,0.000,7.620,Aug
1972-08-29,0.000,6.604,Aug
1972-08-30,0.000,4.318,Aug
1972-08-31,0.000,8.636,Aug
1972-09-01,0.000,0.254,Sep
1972-09-02,0.000,1.016,Sep
1972-09-03,0.000,0.000,Sep
1972-09-04,0.000,2.032,Sep
1972-09-05,0.000,0.000,Sep
1972-09-06,0.000,4.826,Sep
1972-09-07,0.000,0.508,Sep
1972-09-08,0.000,0.000,Sep
1972-09-09,0.000,1.016,Sep
1972-09-10,0.000,10.160,Sep
1972-09-11,0.000,7.366,Sep
1972-09-12,0.000,1.016,Sep
1972-09-13,0.000,10.414,Sep
1972-09-14,0.000,27.686,Sep
1972-09-15,0.000,19.050,Sep
1972-09-16,0.000,8.382,Sep
1972-09-17,0.000,5.334,Sep
1972-09-18,0.000,0.000,Sep
1972-09-19,0.000,0.000,Sep
1972-09-20,0.000,0.000,Sep
1972-09-21,0.000,0.000,Sep
1972-09-22,0.000,0.000,Sep
1972-09-23,0.000,0.000,Sep
1972-09-24,0.000,0.000,Sep
1972-09-25,0.000,0.000,Sep
1972-09-26,0.000,0.254,Sep
1972-09-27,0.000,8.382,Sep
1972-09-28,0.000,22.606,Sep
1972-09-29,0.000,26.416,Sep
1972-09-30,0.000,2.032,Sep
1972-10-01,0.000,15.494,Oct
1972-10-02,0.000,12.192,Oct
1972-10-03,0.000,4.572,Oct
1972-10-04,0.000,9.398,Oct
1972-10-05,0.000,53.848,Oct
1972-10-06,0.000,17.018,Oct
1972-10-07,0.000,0.000,Oct
1972-10-08,0.000,0.000,Oct
1972-10-09,0.000,0.000,Oct
1972-10-10,0.000,0.000,Oct
1972-10-11,0.000,0.254,Oct
1972-10-12,0.000,5.588,Oct
1972-10-13,0.000,0.000,Oct
1972-10-14,0.000,0.000,Oct
1972-10-15,0.000,0.000,Oct
1972-10-16,0.000,0.000,Oct
1972-10-17,0.000,0.254,Oct
1972-10-18,0.000,12.446,Oct
1972-10-19,0.000,2.286,Oct
1972-10-20,0.000,0.000,Oct
1972-10-21,0.000,1.270,Oct
1972-10-22,0.000,3.048,Oct
1972-10-23,0.000,32.004,Oct
1972-10-24,0.000,17.780,Oct
1972-10-25,0.000,0.254,Oct
1972-10-26,0.000,5.588,Oct
1972-10-27,0.000,1.524,Oct
1972-10-28,0.000,0.000,Oct
1972-10-29,0.000,15.240,Oct
1972-10-30,0.000,5.842,Oct
1972-10-31,0.000,0.254,Oct
1972-11-01,0.000,0.254,Nov
1972-11-02,0.000,0.000,Nov
1972-11-03,0.000,0.000,Nov
1972-11-04,0.000,0.254,Nov
1972-11-05,0.000,0.508,Nov
1972-11-06,0.000,0.000,Nov
1972-11-07,0.000,0.254,Nov
1972-11-08,0.000,0.000,Nov
1972-11-09,0.000,0.254,Nov
1972-11-10,0.000,0.000,Nov
1972-11-11,0.000,0.508,Nov
1972-11-12,0.000,0.254,Nov
1972-11-13,0.000,9.906,Nov
1972-11-14,0.000,1.524,Nov
1972-11-15,0.000,7.112,Nov
1972-11-16,0.000,1.270,Nov
1972-11-17,0.000,0.000,Nov
1972-11-18,0.000,0.000,Nov
1972-11-19,0.000,9.906,Nov
1972-11-20,0.000,8.636,Nov
1972-11-21,0.000,20.066,Nov
1972-11-22,0.000,0.762,Nov
1972-11-23,0.000,3.556,Nov
1972-11-24,0.000,2.286,Nov
1972-11-25,0.000,8.890,Nov
1972-11-26,0.000,2.286,Nov
1972-11-27,0.000,0.000,Nov
1972-11-28,0.000,7.366,Nov
1972-11-29,0.000,0.508,Nov
1972-11-30,0.000,0.000,Nov
1972-12-01,0.000,0.000,Dec
1972-12-02,0.000,0.000,Dec
1972-12-03,0.000,0.000,Dec
1972-12-04,0.000,0.000,Dec
1972-12-05,0.000,0.000,Dec
1972-12-06,0.000,0.000,Dec
1972-12-07,0.000,0.000,Dec
1972-12-08,0.000,0.000,Dec
1972-12-09,0.000,0.254,Dec
1972-12-10,0.000,2.032,Dec
1972-12-11,0.000,0.000,Dec
1972-12-12,0.000,0.254,Dec
1972-12-13,0.000,1.016,Dec
1972-12-14,0.000,11.430,Dec
1972-12-15,0.000,15.240,Dec
1972-12-16,0.000,4.318,Dec
1972-12-17,0.000,3.810,Dec
1972-12-18,0.000,0.254,Dec
1972-12-19,0.000,1.524,Dec
1972-12-20,0.000,0.254,Dec
1972-12-21,0.000,0.000,Dec
1972-12-22,0.000,0.000,Dec
1972-12-23,0.000,2.286,Dec
1972-12-24,0.000,0.508,Dec
1972-12-25,0.000,5.334,Dec
1972-12-26,0.000,1.778,Dec
1972-12-27,0.000,0.508,Dec
1972-12-28,0.000,5.588,Dec
1972-12-29,0.000,13.970,Dec
1972-12-30,0.000,2.794,Dec
1972-12-31,0.000,17.780,Dec
1973-01-01,0.000,2.794,Jan
1973-01-02,0.000,0.000,Jan
1973-01-03,0.000,2.540,Jan
1973-01-04,0.000,0.000,Jan
1973-01-05,0.000,0.000,Jan
1973-01-06,0.000,2.540,Jan
1973-01-07,0.000,0.000,Jan
1973-01-08,0.000,0.000,Jan
1973-01-09,0.000,0.000,Jan
1973-01-10,0.000,0.000,Jan
1973-01-11,0.000,0.508,Jan
1973-01-12,0.000,10.414,Jan
1973-01-13,0.000,19.812,Jan
1973-01-14,0.000,5.080,Jan
1973-01-15,0.000,0.254,Jan
1973-01-16,0.000,10.668,Jan
1973-01-17,0.000,7.620,Jan
1973-01-18,0.000,5.842,Jan
1973-01-19,0.000,2.286,Jan
1973-01-20,0.000,1.016,Jan
1973-01-21,0.000,8.636,Jan
1973-01-22,0.000,24.130,Jan
1973-01-23,0.000,0.254,Jan
1973-01-24,0.000,2.540,Jan
1973-01-25,0.000,0.762,Jan
1973-01-26,0.000,0.254,Jan
1973-01-27,0.000,0.000,Jan
1973-01-28,0.000,0.000,Jan
1973-01-29,0.000,0.254,Jan
1973-01-30,0.000,1.270,Jan
1973-01-31,0.000,2.286,Jan
1973-02-01,0.000,2.794,Feb
1973-02-02,0.000,0.254,Feb
1973-02-03,0.000,0.254,Feb
1973-02-04,0.000,0.000,Feb
1973-02-05,0.000,0.000,Feb
1973-02-06,0.000,0.000,Feb
1973-02-07,0.000,0.000,Feb
1973-02-08,0.000,0.000,Feb
1973-02-09,0.000,0.000,Feb
1973-02-10,0.000,0.000,Feb
1973-02-11,0.000,0.000,Feb
1973-02-12,0.000,1.524,Feb
1973-02-13,0.000,7.620,Feb
1973-02-14,0.000,8.128,Feb
1973-02-15,0.000,10.922,Feb
1973-02-16,0.000,17.526,Feb
1973-02-17,0.000,4.826,Feb
1973-02-18,0.000,3.556,Feb
1973-02-19,0.000,3.302,Feb
1973-02-20,0.000,12.192,Feb
1973-02-21,0.000,16.002,Feb
1973-02-22,0.000,0.254,Feb
1973-02-23,0.000,0.000,Feb
1973-02-24,0.000,0.000,Feb
1973-02-25,0.000,0.000,Feb
1973-02-26,0.000,9.398,Feb
1973-02-27,0.000,1.524,Feb
1973-02-28,0.000,0.762,Feb
1973-03-01,0.000,3.810,Mar
1973-03-02,0.000,0.762,Mar
1973-03-03,0.000,3.048,Mar
1973-03-04,0.000,2.794,Mar
1973-03-05,0.000,3.556,Mar
1973-03-06,0.000,0.254,Mar
1973-03-07,0.000,0.762,Mar
1973-03-08,0.000,3.048,Mar
1973-03-09,0.000,0.254,Mar
1973-03-10,0.000,0.000,Mar
1973-03-11,0.000,3.302,Mar
1973-03-12,0.000,2.286,Mar
1973-03-13,0.000,4.318,Mar
1973-03-14,0.000,5.842,Mar
1973-03-15,0.000,0.254,Mar
1973-03-16,0.000,2.286,Mar
1973-03-17,0.000,0.254,Mar
1973-03-18,0.000,0.000,Mar
1973-03-19,0.000,1.524,Mar
1973-03-20,0.000,0.000,Mar
1973-03-21,0.000,1.270,Mar
1973-03-22,0.000,9.906,Mar
1973-03-23,0.000,0.762,Mar
1973-03-24,0.000,0.000,Mar
1973-03-25,0.000,0.000,Mar
1973-03-26,0.000,6.858,Mar
1973-03-27,0.000,1.016,Mar
1973-03-28,0.000,13.716,Mar
1973-03-29,0.000,0.508,Mar
1973-03-30,0.000,0.254,Mar
1973-03-31,0.000,4.572,Mar
1973-04-01,0.000,3.556,Apr
1973-04-02,0.000,7.366,Apr
1973-04-03,0.000,4.318,Apr
1973-04-04,0.000,5.334,Apr
1973-04-05,0.000,0.254,Apr
1973-04-06,0.000,0.000,Apr
1973-04-07,0.000,1.270,Apr
1973-04-08,0.000,7.366,Apr
1973-04-09,0.000,4.826,Apr
1973-04-10,0.000,5.334,Apr
1973-04-11,0.000,0.254,Apr
1973-04-12,0.000,0.254,Apr
1973-04-13,0.000,0.000,Apr
1973-04-14,0.000,0.000,Apr
1973-04-15,0.000,0.762,Apr
1973-04-16,0.000,0.000,Apr
1973-04-17,0.000,0.000,Apr
1973-04-18,0.000,1.778,Apr
1973-04-19,0.000,0.254,Apr
1973-04-20,0.000,8.382,Apr
1973-04-21,0.000,0.508,Apr
1973-04-22,0.000,2.540,Apr
1973-04-23,0.000,0.000,Apr
1973-04-24,0.000,1.778,Apr
1973-04-25,0.000,1.270,Apr
1973-04-26,0.000,3.048,Apr
1973-04-27,0.000,0.762,Apr
1973-04-28,0.000,0.254,Apr
1973-04-29,0.000,0.254,Apr
1973-04-30,0.000,0.254,Apr
1973-05-01,0.000,1.778,May
1973-05-02,0.000,3.048,May
1973-05-03,0.000,0.254,May
1973-05-04,0.000,1.778,May
1973-05-05,0.000,1.524,May
1973-05-06,0.000,13.208,May
1973-05-07,0.000,2.540,May
1973-05-08,0.000,2.032,May
1973-05-09,0.000,0.254,May
1973-05-10,0.000,1.016,May
1973-05-11,0.000,0.000,May
1973-05-12,0.000,2.794,May
1973-05-13,0.000,8.636,May
1973-05-14,0.000,0.254,May
1973-05-15,0.000,2.286,May
1973-05-16,0.000,0.000,May
1973-05-17,0.000,12.192,May
1973-05-18,0.000,9.906,May
1973-05-19,0.000,1.524,May
1973-05-20,0.000,6.096,May
1973-05-21,0.000,8.382,May
1973-05-22,0.000,0.508,May
1973-05-23,0.000,2.032,May
1973-05-24,0.000,1.270,May
1973-05-25,0.000,7.366,May
1973-05-26,0.000,0.000,May
1973-05-27,0.000,8.128,May
1973-05-28,0.000,1.270,May
1973-05-29,0.000,0.762,May
1973-05-30,0.000,3.556,May
1973-05-31,0.000,0.000,May
1973-06-01,0.000,0.254,Jun
1973-06-02,0.000,3.556,Jun
1973-06-03,0.000,2.286,Jun
1973-06-04,0.000,6.604,Jun
1973-06-05,0.000,1.524,Jun
1973-06-06,0.000,1.016,Jun
1973-06-07,0.000,1.270,Jun
1973-06-08,0.000,3.810,Jun
1973-06-09,0.000,0.254,Jun
1973-06-10,0.000,0.254,Jun
1973-06-11,0.000,0.000,Jun
1973-06-12,0.000,0.254,Jun
1973-06-13,0.000,19.558,Jun
1973-06-14,0.000,6.858,Jun
1973-06-15,0.000,0.000,Jun
1973-06-16,0.000,0.254,Jun
1973-06-17,0.000,0.000,Jun
1973-06-18,0.000,0.000,Jun
1973-06-19,0.000,4.064,Jun
1973-06-20,0.000,0.000,Jun
1973-06-21,0.000,3.556,Jun
1973-06-22,0.000,0.254,Jun
1973-06-23,0.000,0.254,Jun
1973-06-24,0.000,4.318,Jun
1973-06-25,0.000,3.556,Jun
1973-06-26,0.000,2.540,Jun
1973-06-27,0.000,3.556,Jun
1973-06-28,0.000,2.032,Jun
1973-06-29,0.000,0.254,Jun
1973-06-30,0.000,1.016,Jun
1973-07-01,0.000,0.254,Jul
1973-07-02,0.000,0.254,Jul
1973-07-03,0.000,1.016,Jul
1973-07-04,0.000,4.064,Jul
1973-07-05,0.000,3.302,Jul
1973-07-06,0.000,0.000,Jul
1973-07-07,0.000,0.254,Jul
1973-07-08,0.000,0.254,Jul
1973-07-09,0.000,0.254,Jul
1973-07-10,0.000,0.254,Jul
1973-07-11,0.000,6.858,Jul
1973-07-12,0.000,2.794,Jul
1973-07-13,0.000,3.810,Jul
1973-07-14,0.000,0.254,Jul
1973-07-15,0.000,0.000,Jul
1973-07-16,0.000,0.000,Jul
1973-07-17,0.000,2.540,Jul
1973-07-18,0.000,4.064,Jul
1973-07-19,0.000,18.288,Jul
1973-07-20,0.000,2.540,Jul
1973-07-21,0.000,0.508,Jul
1973-07-22,0.000,3.048,Jul
1973-07-23,0.000,3.556,Jul
1973-07-24,0.000,1.016,Jul
1973-07-25,0.000,0.254,Jul
1973-07-26,0.000,0.508,Jul
1973-07-27,0.000,0.254,Jul
1973-07-28,0.000,2.032,Jul
1973-07-29,0.000,18.542,Jul
1973-07-30,0.000,11.684,Jul
1973-07-31,0.000,1.778,Jul
1973-08-01,0.000,0.762,Aug
1973-08-02,0.000,8.636,Aug
1973-08-03,0.000,13.970,Aug
1973-08-04,0.000,12.446,Aug
1973-08-05,0.000,0.000,Aug
1973-08-06,0.000,2.286,Aug
1973-08-07,0.000,5.080,Aug
1973-08-08,0.000,2.794,Aug
1973-08-09,0.000,0.254,Aug
1973-08-10,0.000,1.270,Aug
1973-08-11,0.000,31.242,Aug
1973-08-12,0.000,10.668,Aug
1973-08-13,0.000,15.240,Aug
1973-08-14,0.000,5.080,Aug
1973-08-15,0.000,0.254,Aug
1973-08-16,0.000,0.000,Aug
1973-08-17,0.000,0.000,Aug
1973-08-18,0.000,0.000,Aug
1973-08-19,0.000,0.000,Aug
1973-08-20,0.000,0.000,Aug
1973-08-21,0.000,0.000,Aug
1973-08-22,0.000,3.048,Aug
1973-08-23,0.000,9.398,Aug
1973-08-24,0.000,4.064,Aug
1973-08-25,0.000,5.334,Aug
1973-08-26,0.000,2.032,Aug
1973-08-27,0.000,5.842,Aug
1973-08-28,0.000,14.986,Aug
1973-08-29,0.000,7.620,Aug
1973-08-30,0.000,0.254,Aug
1973-08-31,0.000,6.858,Aug
1973-09-01,0.000,20.320,Sep
1973-09-02,0.000,15.748,Sep
1973-09-03,0.000,1.016,Sep
1973-09-04,0.000,2.794,Sep
1973-09-05,0.000,2.540,Sep
1973-09-06,0.000,6.858,Sep
1973-09-07,0.000,4.572,Sep
1973-09-08,0.000,20.828,Sep
1973-09-09,0.000,3.048,Sep
1973-09-10,0.000,0.254,Sep
1973-09-11,0.000,0.000,Sep
1973-09-12,0.000,0.000,Sep
1973-09-13,0.000,0.000,Sep
1973-09-14,0.000,0.000,Sep
1973-09-15,0.000,0.000,Sep
1973-09-16,0.000,0.000,Sep
1973-09-17,0.000,0.000,Sep
1973-09-18,0.000,0.000,Sep
1973-09-19,0.000,0.000,Sep
1973-09-20,0.000,0.000,Sep
1973-09-21,0.000,13.462,Sep
1973-09-22,0.000,22.352,Sep
1973-09-23,0.000,0.254,Sep
1973-09-24,0.000,0.508,Sep
1973-09-25,0.000,5.080,Sep
1973-09-26,0.000,5.080,Sep
1973-09-27,0.000,1.270,Sep
1973-09-28,0.000,0.254,Sep
1973-09-29,0.000,0.000,Sep
1973-09-30,0.000,0.000,Sep
1973-10-01,0.000,4.572,Oct
1973-10-02,0.000,1.016,Oct
1973-10-03,0.000,6.604,Oct
1973-10-04,0.000,5.334,Oct
1973-10-05,0.000,0.508,Oct
1973-10-06,0.000,17.526,Oct
1973-10-07,0.000,2.794,Oct
1973-10-08,0.000,7.620,Oct
1973-10-09,0.000,10.414,Oct
1973-10-10,0.000,9.906,Oct
1973-10-11,0.000,12.446,Oct
1973-10-12,0.000,14.732,Oct
1973-10-13,0.000,2.286,Oct
1973-10-14,0.000,0.762,Oct
1973-10-15,0.000,1.016,Oct
1973-10-16,0.000,0.254,Oct
1973-10-17,0.000,0.000,Oct
1973-10-18,0.000,7.874,Oct
1973-10-19,0.000,5.080,Oct
1973-10-20,0.000,0.254,Oct
1973-10-21,0.000,0.254,Oct
1973-10-22,0.000,0.254,Oct
1973-10-23,0.000,0.000,Oct
1973-10-24,0.000,0.254,Oct
1973-10-25,0.000,2.286,Oct
1973-10-26,0.000,16.510,Oct
1973-10-27,0.000,4.064,Oct
1973-10-28,0.000,2.032,Oct
1973-10-29,0.000,13.716,Oct
1973-10-30,0.000,4.826,Oct
1973-10-31,0.000,0.254,Oct
1973-11-01,0.000,0.000,Nov
1973-11-02,0.000,0.000,Nov
1973-11-03,0.000,0.000,Nov
1973-11-04,0.000,0.000,Nov
1973-11-05,0.000,0.000,Nov
1973-11-06,0.000,0.000,Nov
1973-11-07,0.000,0.000,Nov
1973-11-08,0.000,0.000,Nov
1973-11-09,0.000,0.000,Nov
1973-11-10,0.000,0.000,Nov
1973-11-11,0.000,6.096,Nov
1973-11-12,0.000,0.254,Nov
1973-11-13,0.000,0.254,Nov
1973-11-14,0.000,0.000,Nov
1973-11-15,0.000,0.000,Nov
1973-11-16,0.000,0.000,Nov
1973-11-17,0.000,5.334,Nov
1973-11-18,0.000,0.254,Nov
1973-11-19,0.000,0.254,Nov
1973-11-20,0.000,0.254,Nov
1973-11-21,0.000,0.254,Nov
1973-11-22,0.000,6.858,Nov
1973-11-23,0.000,4.318,Nov
1973-11-24,0.000,17.018,Nov
1973-11-25,0.000,1.270,Nov
1973-11-26,0.000,0.254,Nov
1973-11-27,0.000,0.000,Nov
1973-11-28,0.000,0.000,Nov
1973-11-29,0.000,0.000,Nov
1973-11-30,0.000,0.000,Nov
1973-12-01,0.000,0.000,Dec
1973-12-02,0.000,0.254,Dec
1973-12-03,0.000,5.334,Dec
1973-12-04,0.000,10.922,Dec
1973-12-05,0.000,2.032,Dec
1973-12-06,0.000,10.668,Dec
1973-12-07,0.000,0.508,Dec
1973-12-08,0.000,0.508,Dec
1973-12-09,0.000,6.858,Dec
1973-12-10,0.000,2.540,Dec
1973-12-11,0.000,0.000,Dec
1973-12-12,0.000,0.254,Dec
1973-12-13,0.000,0.254,Dec
1973-12-14,0.000,1.524,Dec
1973-12-15,0.000,1.016,Dec
1973-12-16,0.000,0.254,Dec
1973-12-17,0.000,0.508,Dec
1973-12-18,0.000,1.524,Dec
1973-12-19,0.000,1.778,Dec
1973-12-20,0.000,1.778,Dec
1973-12-21,0.000,0.254,Dec
1973-12-22,0.000,0.000,Dec
1973-12-23,0.000,3.556,Dec
1973-12-24,0.000,0.254,Dec
1973-12-25,0.000,3.556,Dec
1973-12-26,0.000,0.508,Dec
1973-12-27,0.000,0.000,Dec
1973-12-28,0.000,1.524,Dec
1973-12-29,0.000,0.762,Dec
1973-12-30,0.000,0.508,Dec
1973-12-31,0.000,0.000,Dec
1974-01-01,0.000,0.000,Jan
1974-01-02,0.000,0.000,Jan
1974-01-03,0.000,0.000,Jan
1974-01-04,0.000,0.000,Jan
1974-01-05,0.000,0.000,Jan
1974-01-06,0.000,0.000,Jan
1974-01-07,0.000,0.000,Jan
1974-01-08,0.000,0.000,Jan
1974-01-09,0.000,0.000,Jan
1974-01-10,0.000,0.000,Jan
1974-01-11,0.000,5.842,Jan
1974-01-12,0.000,0.000,Jan
1974-01-13,0.000,0.000,Jan
1974-01-14,0.000,0.000,Jan
1974-01-15,0.000,0.000,Jan
1974-01-16,0.000,0.254,Jan
1974-01-17,0.000,1.270,Jan
1974-01-18,0.000,8.128,Jan
1974-01-19,0.000,3.556,Jan
1974-01-20,0.000,1.778,Jan
