,precip_mm_ERA5_4km,FAIRBANKS INTL AP,month
1953-01-11,0.000,0.000,Jan
1953-01-12,0.000,0.000,Jan
1953-01-13,0.000,0.000,Jan
1953-01-14,0.000,0.000,Jan
1953-01-15,0.000,0.000,Jan
1953-01-16,0.000,0.000,Jan
1953-01-17,0.000,0.000,Jan
1953-01-18,0.000,0.000,Jan
1953-01-19,1.341,0.254,Jan
1953-01-20,0.521,0.508,Jan
1953-01-21,1.929,0.508,Jan
1953-01-22,1.376,0.254,Jan
1953-01-23,0.000,0.000,Jan
1953-01-24,1.597,2.032,Jan
1953-01-25,0.000,0.000,Jan
1953-01-26,0.000,0.000,Jan
1953-01-27,0.000,0.254,Jan
1953-01-28,0.000,0.000,Jan
1953-01-29,0.000,0.000,Jan
1953-01-30,0.000,0.000,Jan
1953-01-31,0.000,0.000,Jan
1953-02-01,0.000,0.000,Feb
1953-02-02,0.346,0.254,Feb
1953-02-03,1.141,1.016,Feb
1953-02-04,0.049,0.254,Feb
1953-02-05,0.040,0.000,Feb
1953-02-06,0.070,0.254,Feb
1953-02-07,0.220,0.254,Feb
1953-02-08,0.042,0.000,Feb
1953-02-09,0.619,0.254,Feb
1953-02-10,0.005,0.254,Feb
1953-02-11,0.068,0.000,Feb
1953-02-12,0.006,0.254,Feb
1953-02-13,0.757,0.254,Feb
1953-02-14,0.019,0.000,Feb
1953-02-15,0.001,0.000,Feb
1953-02-16,0.034,0.254,Feb
1953-02-17,0.024,0.254,Feb
1953-02-18,0.021,0.000,Feb
1953-02-19,1.565,0.254,Feb
1953-02-20,0.015,0.000,Feb
1953-02-21,1.652,1.016,Feb
1953-02-22,0.577,0.000,Feb
1953-02-23,0.210,0.000,Feb
1953-02-24,0.212,0.000,Feb
1953-02-25,0.007,0.000,Feb
1953-02-26,3.342,0.254,Feb
1953-02-27,0.079,0.254,Feb
1953-02-28,6.174,3.556,Feb
1953-03-01,1.035,1.270,Mar
1953-03-02,0.066,0.254,Mar
1953-03-03,0.362,0.254,Mar
1953-03-04,0.171,0.254,Mar
1953-03-05,0.000,0.000,Mar
1953-03-06,0.001,0.254,Mar
1953-03-07,0.034,0.254,Mar
1953-03-08,0.069,0.254,Mar
1953-03-09,0.109,0.254,Mar
1953-03-10,0.012,0.254,Mar
1953-03-11,0.000,0.000,Mar
1953-03-12,0.000,0.254,Mar
1953-03-13,0.000,0.000,Mar
1953-03-14,0.000,0.000,Mar
1953-03-15,0.031,0.000,Mar
1953-03-16,0.001,0.000,Mar
1953-03-17,0.169,0.254,Mar
1953-03-18,0.311,0.000,Mar
1953-03-19,0.088,0.254,Mar
1953-03-20,0.023,0.000,Mar
1953-03-21,0.000,0.000,Mar
1953-03-22,0.110,0.000,Mar
1953-03-23,0.035,0.000,Mar
1953-03-24,0.105,0.000,Mar
1953-03-25,0.010,0.000,Mar
1953-03-26,1.204,3.302,Mar
1953-03-27,1.544,0.254,Mar
1953-03-28,0.003,0.000,Mar
1953-03-29,0.036,0.000,Mar
1953-03-30,0.977,0.254,Mar
1953-03-31,0.628,0.254,Mar
1953-04-01,0.017,0.000,Apr
1953-04-02,0.186,0.000,Apr
1953-04-03,0.033,0.000,Apr
1953-04-04,0.012,0.254,Apr
1953-04-05,0.221,0.254,Apr
1953-04-06,0.003,0.000,Apr
1953-04-07,0.000,0.000,Apr
1953-04-08,0.000,0.000,Apr
1953-04-09,0.000,0.254,Apr
1953-04-10,0.000,0.000,Apr
1953-04-11,0.000,0.000,Apr
1953-04-12,0.000,0.000,Apr
1953-04-13,0.009,0.000,Apr
1953-04-14,0.388,0.000,Apr
1953-04-15,1.023,0.254,Apr
1953-04-16,0.012,0.000,Apr
1953-04-17,0.608,0.000,Apr
1953-04-18,0.041,0.000,Apr
1953-04-19,0.042,0.000,Apr
1953-04-20,0.009,0.000,Apr
1953-04-21,0.001,0.000,Apr
1953-04-22,0.000,0.254,Apr
1953-04-23,1.582,0.254,Apr
1953-04-24,0.008,0.000,Apr
1953-04-25,0.587,0.000,Apr
1953-04-26,0.005,0.000,Apr
1953-04-27,0.024,0.000,Apr
1953-04-28,0.012,0.000,Apr
1953-04-29,0.931,0.000,Apr
1953-04-30,0.000,0.000,Apr
1953-05-01,0.148,0.254,May
1953-05-02,0.309,0.000,May
1953-05-03,0.000,0.000,May
1953-05-04,0.182,0.000,May
1953-05-05,0.672,1.778,May
1953-05-06,0.085,0.000,May
1953-05-07,0.209,0.000,May
1953-05-08,6.080,0.762,May
1953-05-09,0.574,0.254,May
1953-05-10,2.726,1.016,May
1953-05-11,0.126,0.000,May
1953-05-12,0.403,0.000,May
1953-05-13,0.139,0.254,May
1953-05-14,3.830,1.016,May
1953-05-15,0.093,1.778,May
1953-05-16,0.525,0.000,May
1953-05-17,0.247,0.000,May
1953-05-18,0.550,0.254,May
1953-05-19,0.000,0.254,May
1953-05-20,8.946,0.000,May
1953-05-21,5.118,0.254,May
1953-05-22,9.345,0.254,May
1953-05-23,0.000,0.000,May
1953-05-24,1.053,1.016,May
1953-05-25,2.804,0.254,May
1953-05-26,0.232,8.128,May
1953-05-27,0.000,0.000,May
1953-05-28,5.954,0.254,May
1953-05-29,1.846,0.000,May
1953-05-30,0.000,0.000,May
1953-05-31,0.106,0.000,May
1953-06-01,0.062,0.000,Jun
1953-06-02,1.232,0.000,Jun
1953-06-03,0.000,0.000,Jun
1953-06-04,1.779,0.000,Jun
1953-06-05,0.274,0.254,Jun
1953-06-06,16.393,0.254,Jun
1953-06-07,1.638,0.000,Jun
1953-06-08,0.000,0.254,Jun
1953-06-09,5.257,2.032,Jun
1953-06-10,4.291,0.254,Jun
1953-06-11,0.004,0.000,Jun
1953-06-12,3.736,7.620,Jun
1953-06-13,0.603,1.016,Jun
1953-06-14,0.135,0.000,Jun
1953-06-15,2.147,0.000,Jun
1953-06-16,6.765,0.254,Jun
1953-06-17,6.114,4.064,Jun
1953-06-18,2.174,0.254,Jun
1953-06-19,2.188,0.254,Jun
1953-06-20,0.006,0.254,Jun
1953-06-21,0.047,0.254,Jun
1953-06-22,0.116,0.254,Jun
1953-06-23,0.407,0.254,Jun
1953-06-24,33.826,27.432,Jun
1953-06-25,0.678,0.000,Jun
1953-06-26,0.000,0.000,Jun
1953-06-27,0.060,0.000,Jun
1953-06-28,0.037,0.254,Jun
1953-06-29,6.607,0.254,Jun
1953-06-30,3.894,4.572,Jun
1953-07-01,6.592,8.890,Jul
1953-07-02,4.649,0.000,Jul
1953-07-03,18.853,4.572,Jul
1953-07-04,9.133,0.000,Jul
1953-07-05,0.086,0.000,Jul
1953-07-06,0.044,0.254,Jul
1953-07-07,0.802,4.064,Jul
1953-07-08,27.748,6.350,Jul
1953-07-09,4.167,0.254,Jul
1953-07-10,0.000,0.000,Jul
1953-07-11,0.000,0.000,Jul
1953-07-12,0.000,0.000,Jul
1953-07-13,0.000,0.000,Jul
1953-07-14,0.013,5.080,Jul
1953-07-15,8.309,2.794,Jul
1953-07-16,0.916,0.254,Jul
1953-07-17,0.127,0.254,Jul
1953-07-18,0.067,0.254,Jul
1953-07-19,0.167,0.254,Jul
1953-07-20,4.149,0.762,Jul
1953-07-21,1.690,1.778,Jul
1953-07-22,0.005,0.000,Jul
1953-07-23,0.000,0.000,Jul
1953-07-24,0.000,0.000,Jul
1953-07-25,0.000,0.000,Jul
1953-07-26,0.000,0.000,Jul
1953-07-27,0.000,0.000,Jul
1953-07-28,0.001,0.000,Jul
1953-07-29,0.147,0.000,Jul
1953-07-30,0.000,0.000,Jul
1953-07-31,0.091,0.000,Jul
1953-08-01,0.820,0.254,Aug
1953-08-02,4.378,0.254,Aug
1953-08-03,1.096,0.000,Aug
1953-08-04,0.326,0.254,Aug
1953-08-05,0.344,0.000,Aug
1953-08-06,0.000,0.000,Aug
1953-08-07,0.082,0.254,Aug
1953-08-08,0.349,0.508,Aug
1953-08-09,0.267,0.508,Aug
1953-08-10,25.599,5.080,Aug
1953-08-11,0.055,0.000,Aug
1953-08-12,0.004,0.000,Aug
1953-08-13,0.027,0.000,Aug
1953-08-14,4.680,1.524,Aug
1953-08-15,14.544,0.254,Aug
1953-08-16,1.468,0.254,Aug
1953-08-17,0.006,0.000,Aug
1953-08-18,3.060,0.254,Aug
1953-08-19,2.310,0.000,Aug
1953-08-20,0.000,0.254,Aug
1953-08-21,0.469,0.254,Aug
1953-08-22,33.781,39.878,Aug
1953-08-23,3.940,1.778,Aug
1953-08-24,5.640,2.032,Aug
1953-08-25,5.243,11.684,Aug
1953-08-26,13.057,4.572,Aug
1953-08-27,0.459,0.254,Aug
1953-08-28,5.564,5.080,Aug
1953-08-29,1.696,0.254,Aug
1953-08-30,0.029,0.254,Aug
1953-08-31,0.599,2.032,Aug
1953-09-01,0.057,17.526,Sep
1953-09-02,1.489,0.254,Sep
1953-09-03,0.000,0.000,Sep
1953-09-04,0.761,0.000,Sep
1953-09-05,0.750,2.540,Sep
1953-09-06,6.990,0.254,Sep
1953-09-07,0.000,0.000,Sep
1953-09-08,0.000,0.000,Sep
1953-09-09,0.000,0.000,Sep
1953-09-10,0.000,0.000,Sep
1953-09-11,0.490,1.016,Sep
1953-09-12,6.406,0.254,Sep
1953-09-13,1.462,2.540,Sep
1953-09-14,2.625,8.382,Sep
1953-09-15,0.061,0.000,Sep
1953-09-16,0.019,0.000,Sep
1953-09-17,0.000,0.000,Sep
1953-09-18,0.432,0.254,Sep
1953-09-19,0.003,0.000,Sep
1953-09-20,2.655,0.254,Sep
1953-09-21,0.064,0.000,Sep
1953-09-22,0.586,0.254,Sep
1953-09-23,0.075,0.254,Sep
1953-09-24,0.257,0.762,Sep
1953-09-25,0.002,0.000,Sep
1953-09-26,0.000,0.000,Sep
1953-09-27,0.346,0.254,Sep
1953-09-28,0.689,0.254,Sep
1953-09-29,0.420,0.254,Sep
1953-09-30,3.153,0.254,Sep
1953-10-01,0.009,0.000,Oct
1953-10-02,0.005,0.000,Oct
1953-10-03,0.014,0.000,Oct
1953-10-04,2.944,0.254,Oct
1953-10-05,0.820,0.000,Oct
1953-10-06,3.310,0.000,Oct
1953-10-07,0.000,0.000,Oct
1953-10-08,0.002,0.000,Oct
1953-10-09,0.000,0.000,Oct
1953-10-10,0.008,0.254,Oct
1953-10-11,0.054,0.254,Oct
1953-10-12,0.065,0.000,Oct
1953-10-13,0.029,0.000,Oct
1953-10-14,0.195,0.254,Oct
1953-10-15,0.000,0.254,Oct
1953-10-16,0.003,0.000,Oct
1953-10-17,0.019,0.000,Oct
1953-10-18,0.000,0.000,Oct
1953-10-19,0.164,0.000,Oct
1953-10-20,0.226,0.000,Oct
1953-10-21,0.973,1.778,Oct
1953-10-22,10.041,0.762,Oct
1953-10-23,0.754,0.254,Oct
1953-10-24,0.037,0.254,Oct
1953-10-25,0.517,0.254,Oct
1953-10-26,1.231,0.254,Oct
1953-10-27,0.000,0.254,Oct
1953-10-28,0.000,0.254,Oct
1953-10-29,0.100,0.000,Oct
1953-10-30,0.276,0.000,Oct
1953-10-31,0.002,0.254,Oct
1953-11-01,0.006,0.254,Nov
1953-11-02,0.009,0.254,Nov
1953-11-03,0.055,0.254,Nov
1953-11-04,0.001,0.254,Nov
1953-11-05,0.000,0.254,Nov
1953-11-06,0.000,0.254,Nov
1953-11-07,0.000,0.000,Nov
1953-11-08,0.000,0.000,Nov
1953-11-09,0.000,0.000,Nov
1953-11-10,0.000,0.000,Nov
1953-11-11,0.000,0.000,Nov
1953-11-12,0.001,0.000,Nov
1953-11-13,0.000,0.000,Nov
1953-11-14,0.004,0.254,Nov
1953-11-15,0.000,0.254,Nov
1953-11-16,0.002,0.254,Nov
1953-11-17,0.298,0.000,Nov
1953-11-18,0.005,0.000,Nov
1953-11-19,0.000,0.254,Nov
1953-11-20,0.000,0.000,Nov
1953-11-21,0.002,0.000,Nov
1953-11-22,0.074,0.000,Nov
1953-11-23,0.000,0.000,Nov
1953-11-24,0.050,0.254,Nov
1953-11-25,0.050,0.254,Nov
1953-11-26,0.000,0.000,Nov
1953-11-27,0.014,0.000,Nov
1953-11-28,0.000,0.000,Nov
1953-11-29,0.000,0.000,Nov
1953-11-30,0.000,0.000,Nov
1953-12-01,0.000,0.000,Dec
1953-12-02,0.000,0.000,Dec
1953-12-03,0.000,0.000,Dec
1953-12-04,0.000,0.000,Dec
1953-12-05,0.000,0.254,Dec
1953-12-06,0.233,0.254,Dec
1953-12-07,0.011,0.000,Dec
1953-12-08,0.000,0.254,Dec
1953-12-09,0.134,0.508,Dec
1953-12-10,0.146,0.254,Dec
1953-12-11,0.028,0.254,Dec
1953-12-12,0.971,0.254,Dec
1953-12-13,0.023,0.000,Dec
1953-12-14,0.000,0.254,Dec
1953-12-15,0.065,0.000,Dec
1953-12-16,3.742,1.524,Dec
1953-12-17,0.708,0.000,Dec
1953-12-18,0.588,0.000,Dec
1953-12-19,0.001,0.000,Dec
1953-12-20,0.000,0.000,Dec
1953-12-21,0.134,0.000,Dec
1953-12-22,0.114,0.254,Dec
1953-12-23,0.000,0.000,Dec
1953-12-24,0.006,0.000,Dec
1953-12-25,0.000,0.000,Dec
1953-12-26,0.016,0.254,Dec
1953-12-27,4.626,1.016,Dec
1953-12-28,1.641,0.254,Dec
1953-12-29,0.038,0.254,Dec
1953-12-30,0.001,0.000,Dec
1953-12-31,0.003,0.254,Dec
1954-01-01,0.005,0.254,Jan
1954-01-02,0.000,0.254,Jan
1954-01-03,0.000,0.000,Jan
1954-01-04,0.000,0.000,Jan
1954-01-05,0.000,0.000,Jan
1954-01-06,0.051,0.000,Jan
1954-01-07,0.009,0.254,Jan
1954-01-08,2.582,2.032,Jan
1954-01-09,1.958,0.254,Jan
1954-01-10,0.781,0.254,Jan
1954-01-11,5.772,2.540,Jan
1954-01-12,0.141,0.254,Jan
1954-01-13,0.000,0.000,Jan
1954-01-14,0.000,0.000,Jan
1954-01-15,2.192,3.556,Jan
1954-01-16,0.005,0.000,Jan
1954-01-17,0.003,0.254,Jan
1954-01-18,0.211,1.270,Jan
1954-01-19,0.260,0.254,Jan
1954-01-20,0.054,0.254,Jan
1954-01-21,0.010,0.254,Jan
1954-01-22,0.033,0.254,Jan
1954-01-23,2.791,3.048,Jan
1954-01-24,0.002,0.000,Jan
1954-01-25,0.006,0.254,Jan
1954-01-26,0.000,0.000,Jan
1954-01-27,0.000,0.000,Jan
1954-01-28,0.000,0.254,Jan
1954-01-29,0.000,0.254,Jan
1954-01-30,3.439,1.016,Jan
1954-01-31,0.966,0.254,Jan
1954-02-01,0.041,0.254,Feb
1954-02-02,1.750,0.508,Feb
1954-02-03,0.908,3.048,Feb
1954-02-04,0.006,0.000,Feb
1954-02-05,0.846,0.254,Feb
1954-02-06,0.045,0.254,Feb
1954-02-07,0.485,0.254,Feb
1954-02-08,1.968,1.524,Feb
1954-02-09,0.591,0.254,Feb
1954-02-10,0.000,0.000,Feb
1954-02-11,0.013,0.254,Feb
1954-02-12,0.000,0.000,Feb
1954-02-13,0.000,0.254,Feb
1954-02-14,0.000,0.000,Feb
1954-02-15,0.000,0.000,Feb
1954-02-16,0.000,0.000,Feb
1954-02-17,0.000,0.000,Feb
1954-02-18,0.000,0.000,Feb
1954-02-19,0.000,0.000,Feb
1954-02-20,0.296,0.254,Feb
1954-02-21,0.241,0.254,Feb
1954-02-22,0.083,0.000,Feb
1954-02-23,0.022,0.000,Feb
1954-02-24,0.001,0.254,Feb
1954-02-25,0.007,0.254,Feb
1954-02-26,0.053,0.000,Feb
1954-02-27,0.000,0.000,Feb
1954-02-28,0.000,0.000,Feb
1954-03-01,0.133,0.000,Mar
1954-03-02,0.210,0.000,Mar
1954-03-03,5.235,0.762,Mar
1954-03-04,0.471,0.254,Mar
1954-03-05,0.000,0.000,Mar
1954-03-06,0.132,0.000,Mar
1954-03-07,0.520,0.000,Mar
1954-03-08,4.344,0.254,Mar
1954-03-09,0.085,0.254,Mar
1954-03-10,0.000,0.000,Mar
1954-03-11,0.024,0.000,Mar
1954-03-12,0.460,0.254,Mar
1954-03-13,0.137,0.254,Mar
1954-03-14,0.004,0.254,Mar
1954-03-15,1.563,1.270,Mar
1954-03-16,1.055,1.270,Mar
1954-03-17,0.218,0.254,Mar
1954-03-18,0.080,0.000,Mar
1954-03-19,5.404,2.286,Mar
1954-03-20,10.257,8.636,Mar
1954-03-21,0.868,1.016,Mar
1954-03-22,0.355,0.254,Mar
1954-03-23,0.032,0.000,Mar
1954-03-24,0.025,0.000,Mar
1954-03-25,0.065,0.254,Mar
1954-03-26,0.000,0.000,Mar
1954-03-27,0.040,0.000,Mar
1954-03-28,0.250,0.000,Mar
1954-03-29,0.121,0.000,Mar
1954-03-30,0.054,0.000,Mar
1954-03-31,0.000,0.000,Mar
1954-04-01,0.026,0.000,Apr
1954-04-02,0.000,0.000,Apr
1954-04-03,0.001,0.000,Apr
1954-04-04,0.868,0.000,Apr
1954-04-05,0.009,0.254,Apr
1954-04-06,0.000,0.000,Apr
1954-04-07,0.008,0.000,Apr
1954-04-08,0.079,0.000,Apr
1954-04-09,0.287,0.254,Apr
1954-04-10,0.575,0.254,Apr
1954-04-11,0.430,0.000,Apr
1954-04-12,0.020,0.254,Apr
1954-04-13,0.536,0.254,Apr
1954-04-14,0.682,0.000,Apr
1954-04-15,0.194,0.000,Apr
1954-04-16,0.001,0.000,Apr
1954-04-17,0.006,0.000,Apr
1954-04-18,0.021,0.254,Apr
1954-04-19,0.001,0.000,Apr
1954-04-20,0.000,0.000,Apr
1954-04-21,0.000,0.000,Apr
1954-04-22,0.002,0.000,Apr
1954-04-23,0.000,0.000,Apr
1954-04-24,0.000,0.000,Apr
1954-04-25,0.000,0.000,Apr
1954-04-26,0.004,0.254,Apr
1954-04-27,0.000,0.000,Apr
1954-04-28,0.000,0.000,Apr
1954-04-29,0.100,0.000,Apr
1954-04-30,0.555,0.254,Apr
1954-05-01,0.376,0.000,May
1954-05-02,0.053,0.000,May
1954-05-03,0.699,0.000,May
1954-05-04,0.459,0.000,May
1954-05-05,1.004,0.254,May
1954-05-06,0.083,0.000,May
1954-05-07,0.210,0.000,May
1954-05-08,0.000,0.000,May
1954-05-09,0.006,0.000,May
1954-05-10,0.717,0.000,May
1954-05-11,0.474,0.000,May
1954-05-12,0.000,0.000,May
1954-05-13,0.000,0.000,May
1954-05-14,0.000,0.000,May
1954-05-15,0.000,0.000,May
1954-05-16,0.000,0.000,May
1954-05-17,0.005,0.000,May
1954-05-18,0.000,0.000,May
1954-05-19,0.000,0.000,May
1954-05-20,1.042,0.000,May
1954-05-21,9.872,0.000,May
1954-05-22,1.513,0.254,May
1954-05-23,0.337,0.254,May
1954-05-24,1.522,0.000,May
1954-05-25,0.038,0.000,May
1954-05-26,0.006,0.000,May
1954-05-27,9.897,0.254,May
1954-05-28,2.282,3.302,May
1954-05-29,0.025,0.000,May
1954-05-30,0.923,0.762,May
1954-05-31,0.017,0.254,May
1954-06-01,0.000,0.254,Jun
1954-06-02,6.202,1.270,Jun
1954-06-03,0.927,0.254,Jun
1954-06-04,0.026,0.000,Jun
1954-06-05,0.003,0.000,Jun
1954-06-06,3.983,0.000,Jun
1954-06-07,0.010,0.000,Jun
1954-06-08,0.000,0.254,Jun
1954-06-09,0.083,0.000,Jun
1954-06-10,0.114,0.000,Jun
1954-06-11,0.024,0.000,Jun
1954-06-12,4.976,7.874,Jun
1954-06-13,0.002,0.000,Jun
1954-06-14,6.531,12.192,Jun
1954-06-15,2.168,0.254,Jun
1954-06-16,0.019,0.000,Jun
1954-06-17,0.019,0.254,Jun
1954-06-18,0.000,0.000,Jun
1954-06-19,3.189,0.000,Jun
1954-06-20,2.039,0.254,Jun
1954-06-21,1.273,8.890,Jun
1954-06-22,3.353,2.794,Jun
1954-06-23,0.618,0.254,Jun
1954-06-24,1.698,0.000,Jun
1954-06-25,0.114,0.000,Jun
1954-06-26,0.842,6.350,Jun
1954-06-27,0.265,5.080,Jun
1954-06-28,4.531,0.254,Jun
1954-06-29,1.705,0.762,Jun
1954-06-30,6.114,0.000,Jun
1954-07-01,6.508,5.334,Jul
1954-07-02,0.002,0.000,Jul
1954-07-03,0.000,0.000,Jul
1954-07-04,0.016,0.000,Jul
1954-07-05,0.000,0.254,Jul
1954-07-06,4.268,0.254,Jul
1954-07-07,0.851,0.000,Jul
1954-07-08,0.047,0.000,Jul
1954-07-09,0.000,0.000,Jul
1954-07-10,8.307,3.302,Jul
1954-07-11,6.507,3.302,Jul
1954-07-12,0.014,0.000,Jul
1954-07-13,0.000,0.000,Jul
1954-07-14,0.329,0.000,Jul
1954-07-15,0.001,0.000,Jul
1954-07-16,0.000,0.000,Jul
1954-07-17,1.883,0.254,Jul
1954-07-18,0.023,0.000,Jul
1954-07-19,0.003,0.000,Jul
1954-07-20,7.191,31.496,Jul
1954-07-21,16.439,15.240,Jul
1954-07-22,2.668,1.016,Jul
1954-07-23,0.056,1.270,Jul
1954-07-24,0.040,0.254,Jul
1954-07-25,0.158,0.254,Jul
1954-07-26,5.792,5.080,Jul
1954-07-27,3.509,1.270,Jul
1954-07-28,3.560,3.556,Jul
1954-07-29,1.808,0.254,Jul
1954-07-30,8.100,10.668,Jul
1954-07-31,9.774,0.254,Jul
1954-08-01,0.036,0.254,Aug
1954-08-02,0.924,0.254,Aug
1954-08-03,1.812,0.254,Aug
1954-08-04,0.201,0.254,Aug
1954-08-05,0.000,0.000,Aug
1954-08-06,0.000,0.000,Aug
1954-08-07,0.024,0.000,Aug
1954-08-08,0.000,0.254,Aug
1954-08-09,0.000,0.762,Aug
1954-08-10,8.047,0.000,Aug
1954-08-11,0.004,0.000,Aug
1954-08-12,1.701,3.556,Aug
1954-08-13,6.817,0.254,Aug
1954-08-14,0.080,0.254,Aug
1954-08-15,5.070,1.524,Aug
1954-08-16,0.000,0.000,Aug
1954-08-17,0.000,0.000,Aug
1954-08-18,0.522,0.254,Aug
1954-08-19,1.057,0.254,Aug
1954-08-20,3.558,2.286,Aug
1954-08-21,0.762,0.508,Aug
1954-08-22,0.005,0.000,Aug
1954-08-23,0.252,0.000,Aug
1954-08-24,2.115,5.080,Aug
1954-08-25,0.209,0.254,Aug
1954-08-26,0.615,1.778,Aug
1954-08-27,7.262,3.810,Aug
1954-08-28,5.322,1.016,Aug
1954-08-29,1.447,0.254,Aug
1954-08-30,0.260,0.254,Aug
1954-08-31,7.570,0.508,Aug
1954-09-01,0.009,0.000,Sep
1954-09-02,0.000,0.000,Sep
1954-09-03,1.543,0.254,Sep
1954-09-04,0.023,0.000,Sep
1954-09-05,6.371,0.000,Sep
1954-09-06,1.393,0.254,Sep
1954-09-07,16.900,0.254,Sep
1954-09-08,0.128,0.254,Sep
1954-09-09,0.804,1.270,Sep
1954-09-10,6.835,0.254,Sep
1954-09-11,0.160,0.000,Sep
1954-09-12,0.000,0.000,Sep
1954-09-13,0.000,0.000,Sep
1954-09-14,0.030,0.000,Sep
1954-09-15,0.357,0.254,Sep
1954-09-16,16.730,30.734,Sep
1954-09-17,3.555,0.254,Sep
1954-09-18,0.000,0.000,Sep
1954-09-19,0.000,0.000,Sep
1954-09-20,0.000,0.000,Sep
1954-09-21,0.000,0.000,Sep
1954-09-22,0.000,0.000,Sep
1954-09-23,0.010,0.000,Sep
1954-09-24,1.518,0.508,Sep
1954-09-25,1.401,0.254,Sep
1954-09-26,0.000,0.000,Sep
1954-09-27,0.000,0.000,Sep
1954-09-28,0.080,0.254,Sep
1954-09-29,10.493,12.700,Sep
1954-09-30,0.494,0.254,Sep
1954-10-01,0.000,0.000,Oct
1954-10-02,0.000,0.000,Oct
1954-10-03,0.000,0.000,Oct
1954-10-04,0.666,0.254,Oct
1954-10-05,0.687,0.000,Oct
1954-10-06,1.741,0.254,Oct
1954-10-07,0.437,0.254,Oct
1954-10-08,0.025,0.000,Oct
1954-10-09,0.096,0.254,Oct
1954-10-10,0.008,0.000,Oct
1954-10-11,0.326,0.000,Oct
1954-10-12,0.015,0.254,Oct
1954-10-13,0.001,0.000,Oct
1954-10-14,0.000,0.000,Oct
1954-10-15,0.048,0.000,Oct
1954-10-16,0.003,0.000,Oct
1954-10-17,0.090,0.254,Oct
1954-10-18,0.272,0.508,Oct
1954-10-19,1.316,0.254,Oct
1954-10-20,0.533,0.254,Oct
1954-10-21,0.003,0.508,Oct
1954-10-22,0.001,0.254,Oct
1954-10-23,0.381,0.000,Oct
1954-10-24,0.510,0.254,Oct
1954-10-25,0.099,0.000,Oct
1954-10-26,0.039,0.000,Oct
1954-10-27,0.400,0.508,Oct
1954-10-28,0.006,0.000,Oct
1954-10-29,0.192,0.000,Oct
1954-10-30,0.449,0.000,Oct
1954-10-31,5.580,0.254,Oct
1954-11-01,1.172,1.016,Nov
1954-11-02,0.580,0.000,Nov
1954-11-03,0.008,0.000,Nov
1954-11-04,0.005,0.254,Nov
1954-11-05,0.000,0.000,Nov
1954-11-06,0.442,1.524,Nov
1954-11-07,0.001,0.254,Nov
1954-11-08,0.000,0.254,Nov
1954-11-09,0.000,0.000,Nov
1954-11-10,0.000,0.000,Nov
1954-11-11,0.000,0.000,Nov
1954-11-12,0.000,0.000,Nov
1954-11-13,0.054,0.254,Nov
1954-11-14,0.007,0.000,Nov
1954-11-15,0.000,0.000,Nov
1954-11-16,0.000,0.000,Nov
1954-11-17,0.262,0.254,Nov
1954-11-18,0.004,0.000,Nov
1954-11-19,0.000,0.000,Nov
1954-11-20,0.003,0.000,Nov
1954-11-21,0.007,0.000,Nov
1954-11-22,0.181,0.254,Nov
1954-11-23,0.002,0.000,Nov
1954-11-24,0.290,0.000,Nov
1954-11-25,1.826,0.254,Nov
1954-11-26,0.260,0.254,Nov
1954-11-27,0.411,0.254,Nov
1954-11-28,2.514,1.016,Nov
1954-11-29,0.864,1.016,Nov
1954-11-30,7.564,5.842,Nov
1954-12-01,7.394,6.350,Dec
1954-12-02,1.058,0.762,Dec
1954-12-03,0.117,0.254,Dec
1954-12-04,0.003,0.000,Dec
1954-12-05,0.847,0.254,Dec
1954-12-06,0.221,0.254,Dec
1954-12-07,0.367,0.508,Dec
1954-12-08,0.240,0.254,Dec
1954-12-09,0.000,0.000,Dec
1954-12-10,0.000,0.000,Dec
1954-12-11,0.715,0.254,Dec
1954-12-12,0.000,0.000,Dec
1954-12-13,0.002,0.000,Dec
1954-12-14,0.144,0.254,Dec
1954-12-15,0.293,0.254,Dec
1954-12-16,0.043,0.254,Dec
1954-12-17,0.139,0.508,Dec
1954-12-18,3.678,0.762,Dec
1954-12-19,3.701,0.000,Dec
1954-12-20,2.428,2.032,Dec
1954-12-21,0.663,0.254,Dec
1954-12-22,0.648,0.254,Dec
1954-12-23,0.079,0.000,Dec
1954-12-24,0.306,0.254,Dec
1954-12-25,0.629,0.254,Dec
1954-12-26,0.069,0.000,Dec
1954-12-27,0.000,0.000,Dec
1954-12-28,0.000,0.000,Dec
1954-12-29,0.000,0.000,Dec
1954-12-30,0.017,0.254,Dec
1954-12-31,0.063,0.508,Dec
1955-01-01,4.778,4.064,Jan
1955-01-02,1.139,2.032,Jan
1955-01-03,1.436,1.524,Jan
1955-01-04,3.457,0.762,Jan
1955-01-05,0.159,0.254,Jan
1955-01-06,0.255,3.302,Jan
1955-01-07,0.007,0.254,Jan
1955-01-08,0.007,0.000,Jan
1955-01-09,0.182,0.000,Jan
1955-01-10,0.002,0.000,Jan
1955-01-11,0.008,0.000,Jan
1955-01-12,0.002,0.000,Jan
1955-01-13,0.020,0.000,Jan
1955-01-14,0.339,0.254,Jan
1955-01-15,0.952,0.254,Jan
1955-01-16,0.065,0.254,Jan
1955-01-17,0.046,0.508,Jan
1955-01-18,0.011,0.000,Jan
1955-01-19,0.797,0.000,Jan
1955-01-20,0.046,0.000,Jan
1955-01-21,0.046,0.000,Jan
